WT serotonin control 1.abf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample_Rate,,Peaks,Annot,,loc,sumP,begin,term,length,sign,class,,,R_loc,R_sumP,R_length,E_loc,E_sumP,E_length,r2_loc,r2_sumP,r2_length,e1_loc,e1_sumP,e1_length,numIPSP,sumIPSP,numEPSP,sumEPSP,,,IPSP_loc,IPSP_sumP,IPSP_begin,IPSP_term,IPSP_length,IPSP_sign,IPSP_class,,,EPSP_loc,EPSP_sumP,EPSP_begin,EPSP_term,EPSP_length,EPSP_sign,EPSP_class,,,,spkName,label,R,G,B,classID
,,108817,r,,108817,21.9930048,108815,108821,8,-1,5,,,129858,-706.2331772,24,129695,144.0023041,30,0,0,0,129681,58.29107666,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108823,r,,108823,1.75104171,108823,108824,3,,5,,,130189,-697.1032677,26,130026,169.7756348,23,0,0,0,130012,25.05719566,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108924,e,,108924,20.31866487,108922,108927,7,1,6,,,130516,-713.9986266,20,130352,151.6840057,25,0,0,0,130338,62.06481171,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108936,E,,108936,98.49580006,108928,108951,25,1,4,,,130890,-747.0702,29,130724,208.9300232,23,0,0,0,130709,52.48475647,18,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,109095,R,,109095,678.9714645,109086,109103,19,-1,3,,,130914,6.40198187,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,109246,E,,109246,124.2188759,109231,109266,37,1,4,,,131223,-726.7602101,29,131058,196.2796173,26,0,0,0,131043,41.78203964,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,109406,R,,109406,621.0002194,109394,109414,22,-1,3,,,131549,-781.9086779,16,131388,131.4983368,18,131563,-29.49537086,13,131377,-163.6262207,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,109422,R,,109422,0.841754613,109422,109422,2,,3,,,131871,-758.4090846,15,131708,158.2120209,22,131880,-30.39345551,8,131695,66.68010712,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,109542,e,,109542,32.82062646,109534,109546,14,1,6,,,132157,-702.5176038,15,131999,145.9895325,35,132166,-30.89690208,8,131974,-45.9317131,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,109561,E,,109561,126.5497244,109547,109579,34,1,4,,,132466,-762.8877928,19,132306,167.033371,19,132484,-50.23163223,23,132294,56.19938278,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
